"","Endothelial ACKR1","Endothelial RGS5","Endothelial CXCL12","CAFs MSC iCAF-like","CAFs myCAF-like","PVL Differentiated","PVL Immature","B cells Memory","T cells CD8+","T cells CD4+","Macrophage","Monocyte","DCs","Myoepithelial","Luminal Progenitors","Mature Luminal","Plasmablasts","Cancer Cycling","Cancer Her2 SC","Cancer LumB SC","Cancer LumA SC","Cancer Basal SC"
"Bulk_0061",0.00586794230061283,0.0144553200192838,0.0189755873583195,0.0500538045268347,0.028883076544256,0.00226268574429161,0.0337158326079471,0.0310413876030683,0.033048304052323,0.0434577454554081,0.0139139138539983,0.000242283820078088,0.00489910938589961,0.04283984953647,0.163807126505092,0.0517272701769074,0.0230606039328141,0.153256560658399,0.0300782594222726,0.174966420408957,0.079446916086767,0
"Bulk_0062",0.0287419674055536,0.0393554318396538,0.0296389715321423,0.0233601445511842,0.0116155031061023,0.00646014010532791,0.0186392484952436,0.0392165399060961,8.44170998909719e-10,1.44049752333961e-09,0.00711526629384336,0,0.0106921306564965,0.018766425777011,0.0923534145345958,0.0263676117141264,0.201966644257905,0.108770082103922,0.032429644019704,0.216731146343656,0.0877796850727674,0
"Bulk_0063",0.0118730672470166,0.0217834463742817,0.0166234263747922,0.0111262734904165,0.0153175477627096,0.0212345511735553,0.0345119249279325,0.0447971419926918,0.0386682106133444,0.000652434392956739,0.00328821974031359,0,0.00645391538262533,0.0169536244074071,0.0808045017017382,0.0225584813478927,0.322016605602384,0.0935806670399115,0.0186837830689476,0.176465741307234,0.0426064360518487,0
"Bulk_0064",0.00136919904269889,0.000148164202970476,0.000465952850495164,0.0102157663101853,0.013815019619291,0.00257413012917975,0.00192379022297092,2.31165347028142e-11,0.0014097717661507,0.00351536569466688,0.0101378767578249,0.00149885882212391,0.00285002599278794,0.0325843960010194,0.144793009202047,0.0312594990283898,0.343570134436376,0.128612799321409,0.0226997789959359,0.161712774357003,0.0848436872233582,2.78865764344337e-20
"Bulk_0065",0.0011978762455092,0.00321951651168208,0.011983176162643,0.0531392469073445,0.00491760269333866,0.00435278591264787,0.0331352975779337,0.102831957511025,0.0150601968705844,0.0098299683850963,0.00704324164328346,0.00320935668187334,0.00145767022767549,0.0373769375236175,0.145737136703608,0.0265462646770329,0.0130307822923205,0.127200302382415,0.0626997958152174,0.328136182314885,8.79235434204086e-11,0.00789470487234314
"Bulk_0066",0.00621196878076685,0.0161907389333307,0.0108470766451991,0.0139931778241169,0.0120848116691074,9.9921392827579e-13,0.0115847197786281,0.10091080142073,0.0226430355069426,0.00332059674532929,0.0192625686990546,0.00648544295067296,0.00423054523920365,0.0317781315937963,0.139211909942457,0.0495559775473952,0.0695410660628565,0.145912175856677,0.0280375486239647,0.212001526505306,0.096196179673466,2.37546674893154e-20
"Bulk_0067",0.00384733424407006,0.00632152393875486,0.00401318834274257,0.0506004595719993,0.0383369117446491,0.00716114803353872,0.0451625365343575,0.0083383258234555,0.0260981978804574,0.0120998588147879,0.0143540065128185,0.00370930423000969,0.0101076958912601,0.0257730594326212,0.149567541556917,0.0288393232696323,0.10053813890516,0.150678010294304,0.0211303950193369,0.185346810250949,0.107976229708179,5.93976336462949e-20
"Bulk_0068",1.11442211334763e-20,0.00252526232536145,0.00358712536536132,0.0756443749440129,0.0194187891391982,0.031621436439495,0.0568978443975176,0.0155465424779339,0.0202784668471954,0.0154295646860982,0.0188360487501465,0.0053109727803035,0.00520609420514704,0.0350524484280101,0.142202260670554,0.0375497406842692,0.0700855231437743,0.145291985318352,0.0255564368692769,0.200851502285072,0.070062032502925,0.00304554773999615
"Bulk_0069",7.26934797330358e-21,0,3.65658034948567e-11,0.0303942536923115,0.0259059037641156,0.0150297870935928,0.00760734596074765,0.01878241639708,0.00234788117108644,5.45108953484553e-22,0.015138733753602,0.00237051989384427,0.0039108232301043,0.0356751667624209,0.146499975782302,0.0439133016261436,0.276516879533093,0.114697366474344,0.0196281675954072,0.16363767877755,0.0779437984556888,7.46670026778822e-20
"Bulk_0070",0,6.88638218793851e-18,4.82613572648741e-21,0.0188460238313417,0.0142261326113541,0.00697804262198931,0.00311608648970138,0.0917009398440345,0.0340827798721059,0.0102984664988572,0.016528924318714,0.00479254006437487,0.00361715146538975,0.0347688099655497,0.153087301013874,0.0500442890298525,0.0139773854572889,0.190901905611178,0.030671193153145,0.236958494114818,0.0854035340364306,4.91675580864813e-20
"Bulk_0071",0.00902330643369804,0.00673242411779919,0.0218691361292096,0.107191232405158,0.0543754824580647,0.0254034900155989,0.0732409399660589,0.111192689625201,0.00313209351665167,0.0774646484413461,0.0103404196039108,4.44406589405955e-19,0.0049602424517582,0,0.128575127496948,0.0154899978375919,0.000609775420707515,3.94459657605959e-19,0.0683020312498794,0.165757362091255,0.116339600739163,0
"Bulk_0072",0.00526523832248824,0.00234559304700389,0.00425889314494796,0.0382193792777822,0.00835164481969877,0.0422428458204319,0.0548204541311388,0.0491275864998267,0.0135512481792675,0.0208709430106993,0.00826767298528253,9.95374105400968e-23,0.000555883760089353,0.0401149204046499,0.146000937261813,0.041312927455869,0.132585807583023,0.128490167988112,0.0244400612052412,0.186036041346533,0.047916359709262,0.00522539404683924
"Bulk_0073",0.00095622285074995,0.00703483475320699,0.00633051274060832,0.0452041944893616,0.00669144526380256,0.00530691190833226,0.0222640052000215,0.354032081684662,0.0124878734928024,0.0169468136238824,0.00698208484118639,0.00230401487167755,0.00283572982003163,0.0214804531464983,0.0871242168029226,0.0245282239419063,0.0121151674339534,0.0989088979471464,0.0329537898778667,0.194223941682796,0.0349808099893084,0.00430777363727677
"Bulk_0074",0.00884156667411092,0.0083453395301252,0.00793827720678327,0.0104675816566717,0.0127784869969005,1.73900740047783e-05,0.0349493539695176,0.0222331535823378,0.0311225935230842,0.0281910221069593,0.0226167606013996,0.00819581735948558,0.00229196578490395,0.0358790069013061,0.127510803289354,0.0480615608173198,0.104956554945965,0.150754997967482,0.0300788542099834,0.22962789580434,0.0751410169979652,4.52181596651594e-21
"Bulk_0075",0.00543616352664617,0.0131897486101675,0.0107337032034933,0.0526226421345817,0.0159804971925976,0.0194648172022687,0.0403931982156757,0.103515556943916,0.00848577468538805,0.018845472527342,0.0217011620186817,0.000370928069479565,0.00798676905191871,0.0499342596474313,0.174700002696414,0.0608037562189193,0.00510971242193004,0.111784000415832,0.0172679625359551,0.187671070341377,0.0691998323931516,0.00480296994683344
"Bulk_0076",0,0.0129689691868197,0.00156847848605974,0.00407701211565841,0.0145680109793239,0.0288750676696921,0.0410041789554882,0.0130453531414112,0.00495474342120684,0.00513244515089462,0.00172844658730156,1.85791018181757e-12,0.00908761310600709,0.0369970827670092,0.130305263720122,0.0360833172989066,0.189375619081081,0.157191021209627,0.0279106012533403,0.197621611201325,0.0875051646668668,1.58644840388322e-19
"Bulk_0077",0.00150261596348527,0.00157513050637477,0.00640265266143787,0.0545145341970185,0.0139156514658776,0.0043728200767857,0.0351929331671757,0.132601928614431,0.0367246235063329,0.0497867694468532,0.0319294389944125,0.0092048157081466,0.00784415670916076,0.0207961202444225,0.122132201929331,0.0314908078238442,0.0144321439742712,0.133612699113593,0.0295745711949744,0.193725421931086,0.0623277247760313,0.00634023799495308
"Bulk_0078",0.00241211140290869,1.656949679781e-10,0.00358587261118373,0.0412240376597289,0.0173660073557625,0.0172211688109961,0.0168595071343316,0.0200976183475773,0.0139467978126475,0.00430247527064554,0.00601738634960847,1.96943637636477e-10,0.0100607177596582,0.0251995211509141,0.141223889408867,0.0447586456604653,0.238462052701613,0.101632270712157,0.0224449583729941,0.191497545558972,0.0816874155563301,4.01809655389064e-20
"Bulk_0079",0.00104303555194739,0.00503067346619026,0.00199944168005487,0.0538746536119515,0.0421145264985718,0.0461667401986331,0.0809045463519438,0.0507301157047729,0.0439616347799614,0.0160671974775269,0.00575696603237219,2.02741238116345e-21,0.00802239214682676,0.0234093462094904,0.0914632511158993,0.0278135689733452,0.120549555990672,0.112273500788925,0.0204618289008368,0.184868249554072,0.063488774966007,1.30223745921804e-20
"Bulk_0080",0.00495877841152893,0.000222660655122446,0.00797224773497689,0.0127253977678881,0.012617041015402,0.00367402977256768,0.0153072792792603,0.00093067782903108,0.0201077380083756,0.0062852931871182,0.0182928057858206,0.0028604024797842,0.00931306213446805,0.0386019010091092,0.148940329800958,0.0423033120003564,0.151400213785357,0.163619208143568,0.0298449177085433,0.195669796943074,0.114352906547689,0
"Bulk_0081",0.025428571120566,0.0119099080620004,0.0154882737958852,0.0890626536875231,0.0633885567103316,0,0.0198894270862905,0.0719360766874918,0.0317635093882619,0.0256120035391835,0.00333222280873581,0,0.00545404046922996,0.0382665039295012,0.152268468323438,0.0514051444190067,0.0100052810953197,0.120554830524901,0.0166669579446683,0.144403499861054,0.103164070546611,0
"Bulk_0082",0.0122974940178142,0.0151186542441812,0.0214163340363695,0.0477404831533606,0.00243604588126524,0.025890517409352,0.0446112778813769,0.0911910514663262,0.072984930303818,0.0339437744185158,0.0168160391602605,0.00503061857351275,0.00468261316351376,0.023112874924156,0.100613709200228,0.0410451701339735,0.0258954385817893,0.119782209280002,0.0208052456513037,0.200743580118165,0.0738419384007155,9.85209223610737e-22
"Bulk_0083",4.03621040986901e-20,1.50160496826833e-11,0.00454067325092811,0.0202279577706905,0.0139488940846961,3.3625376979623e-10,0.0203272008107797,0.00903657205520438,0.00460256916773493,0.00287032872614359,0.00781748138183343,0.00388452259061787,0.00609977554110705,0.0320088207472263,0.141880862145602,0.0493448188005784,0.118295292211538,0.172647209794415,0.0352695782373348,0.275280808790281,0.0819166335420186,1.40599783490025e-20
"Bulk_0084",0.0018433784437886,0.00883711247557585,0,0.029811582985073,0.0203536081710512,0.0611110983786578,0.152954353687439,0.0200564614098076,0.0249266871688183,0.00834501043557869,0.0134970437774017,0.00664478105639147,0.0124689938639034,0.0202719042745031,0.088892337546386,0.0177008906524042,0.171907626137215,0.0943700583483638,0.0165802441943994,0.133552087007909,0.0958747399853328,0
"Bulk_0085",0,0.00884317693400039,0.0130157542348245,0.031312532246391,0.00808427321553829,0.0376758345437119,0.0157775730919889,0.00941720404765122,0.009002125320185,0.150784116924598,0.00567062704315929,0,0.0235683828615076,3.71127519984936e-18,0.165945126649312,0.0261864784242419,0.00292320004099,4.50760305854057e-13,0.0854894449976962,0.263685291758881,0.142618857662921,1.95077174239053e-12
"Bulk_0086",0.002436162045425,0.0015993270584183,0.0045999456926665,0.0375700515017893,0.0220842596169587,0.0420762141551781,0.0616981431255873,0.0567555581479609,2.14007700797241e-11,1.22205486298669e-10,0.00392672824431256,3.11588486190673e-11,0.011913480287617,0.0201988766172999,0.114719409020701,0.0319948332968583,0.187812567101338,0.116412020774666,0.0236545486890789,0.193209028356349,0.0673388460930301,0
