"","Endothelial ACKR1","Endothelial RGS5","Endothelial CXCL12","CAFs MSC iCAF-like","CAFs myCAF-like","PVL Differentiated","PVL Immature","B cells Memory","T cells CD8+","T cells CD4+","Macrophage","Monocyte","DCs","Myoepithelial","Luminal Progenitors","Mature Luminal","Plasmablasts","Cancer Cycling","Cancer Her2 SC","Cancer LumB SC","Cancer LumA SC","Cancer Basal SC"
"Bulk_0053",0.023859945333878,0,0.0288128789327098,0.172525208466123,0.0580491359847663,0.00627582400607687,0.0328245646463569,0.0478211808958176,0.0365372179429556,0.172315976510744,0.0425478664314439,0.0424725414278356,0.0393864072397662,3.79624559719571e-20,0.0954564906783603,0.0213542792418458,0,5.22941855241361e-17,0.0217977273969491,0.114102695368518,0.0438600594958531,2.64795235747889e-20
"Bulk_0054",0.00139952441121792,2.15360693372761e-13,0.0028285244506717,0.127177290722016,0.0498631873172637,0.011177948054031,0.0236831076706984,9.29411231468129e-13,0.0641413369120786,0.034598443782626,0.0043924483606677,1.26861735290609e-12,0.00312672612445365,0.0230243085793509,0.123034268533971,0.0515426089071149,0.335488954852352,0.0159098183993139,0.0102592297779483,0.0829827046950542,0.0353695684467573,1.39994894686862e-20
"Bulk_0055",0,9.31753030068443e-14,0.00181978863740915,0.0110811954594436,0.0236163419026039,0.0178987075918239,0.0348522356506712,0.0129796966379048,0.0296446325402625,0.00152823744258204,0.0103657583365074,1.74393752051723e-20,0.00644898649483119,0.0351947210096947,0.140002654922159,0.0343178373063983,0.125015287509994,0.145659025917138,0.0273113254564533,0.227748202939009,0.11451536424502,0
"Bulk_0056",0.0236580630126432,0.0287356278110769,0.0336611787781046,0.0274207938603449,0.0102261183897926,0.0264198231168236,0.038745546212185,0.00830403132460563,0.259183242308658,0.133615184195908,0.0237819341545592,0.0225138748905874,0.0133648293582172,2.73985949785628e-11,0.00993479549007304,0.00780914501699706,0.263564755434637,4.49617996379431e-11,0.00747258539598821,0.0615884710749572,1.01480629417752e-10,1.37824976540188e-19
"Bulk_0057",0.048636347321664,0.0615353616943433,0.0443531260293476,0.0198839194518367,0.0108785664851539,5.79685591913328e-09,0.0130935828363374,0.143918795904393,0.0822223886751623,0.0348173542217276,0.00512375926086826,1.08729430093484e-09,0.00765196272398264,0.01008361626869,0.0541544436097868,0.010434435808894,0.224529260674496,0.0537659189934421,0.0148311458972801,0.11989806915399,0.0401879381044539,0
"Bulk_0058",0.0258975715390342,0.0267914587637025,0.0342666963985806,0.0127136258742276,0.0159195648955501,0.00903844742284037,0.0428957690966259,0.0650859109913443,0.0311286621910008,0.0186811824395187,0.00959729590115094,0.00280043152503916,0.00467685395842695,0.0324269074027064,0.136652827279431,0.0304183697161835,0.0736990951084106,0.130483957334535,0.0223872641452339,0.20577951903997,0.0686585889764882,3.7522895721683e-20
"Bulk_0059",0.0078813498443548,0.00801716976837457,0.0220662515604167,0.0115335090297871,0.0105911343758727,0.0507732188145085,0.0603175879517428,0.144589763196532,0.0458343320021392,0.0119351016522212,0.0514359537571241,0.0355579162501823,0.00794106822829366,0.0434912985929599,0.120564438899386,0.0627414014949897,0.196159088346491,0.0339392666920343,0.00258327013467783,0.0511928788913434,0.0208540005165686,7.44988316888735e-20
"Bulk_0060",1.14739414153478e-20,0,1.63502284236393e-11,0.0313768826857894,0.0105354285932346,0.00335634509877301,0.00667403708236846,0.074623999701072,0.0400882759939667,0.0143879552821907,0.00964903030986048,0.000278261998357473,0.00413998146415332,0.052148871427353,0.17096386840629,0.0631301848144655,0.0362702483352388,0.16267393236844,0.0231715041323934,0.16847650754235,0.128054684747353,5.46520468614699e-20
"Bulk_0061",0.012182836510852,0.0156408097580774,0.0227681906245475,0.00865983020221153,0.00612341373923819,0.0042513435890931,0.0309665646763842,2.93423507501535e-08,3.43986575945764e-07,2.11638857383102e-19,0.00371202419641097,0.00483992993225263,5.33606436988705e-09,0.0170840313702019,0.052977723148452,0.0176696115312464,0.78482005371151,8.51726774564377e-09,0.00218636914922865,5.69614311393962e-08,0.0161168237166036,0
"Bulk_0062",0.0115118372356394,0.00933528132479202,0.00875183186983858,0.0193415728669648,0.00806760818728901,0.0226922447213708,0.0324215911473727,1.51629642563549e-08,1.44187093462206e-07,0,0.0226266233896645,0.0121225499871638,2.10709902533907e-08,0.0142780561646084,0.0315693996707797,0.0126977811685713,0.794582471578688,0,9.63778533278529e-07,9.79570044516303e-19,6.48767581168274e-09,0
"Bulk_0063",0,2.78878139878333e-21,0.00978533668530912,0.0131664045498211,0.0160639117828498,0.00606337010549303,0.00306942940837977,0.00806862559440235,0.00714665854789844,0.010050139766916,0.00711306621901421,0,0.00603233956747843,0.0542813401978714,0.196937465204692,0.0486972249152148,0.06562069463983,0.173624215547773,0.0351081262114472,0.195942825198833,0.143228825856776,1.06022654379853e-20
"Bulk_0064",0.0244746111580528,0.0210651026767709,0.0175183146618004,0.0331544252952124,0.0158804504327475,0.00519221801603113,0.0203094146076575,0.0448996817104325,0.0224612874003164,0.022394511559213,0.0117145727474825,0.00389546016795373,0.00351374325591371,0.0212305285719311,0.0743622429270156,0.0272533346835201,0.374964957324867,0.0651335926483686,0.0126368127945502,0.134128359402541,0.0406872730501555,0.00312910490746626
"Bulk_0065",0.0097489267980956,0.0304559103548885,0.0155851286903037,0.000445216813788234,0.00147908753779119,0.0536840020965104,0.103743497133819,0.0355725793626956,0.184348277526877,0.0965361012290364,0.0463675421690165,0.00677053458375718,0.0105730706423271,1.20725130281641e-10,0.0279524953723579,0.00109011344535972,0.317574560100876,9.4034102856792e-10,0.00418600159328388,0.0538869521535207,1.33462915150489e-09,9.02149914347116e-21
"Bulk_0066",0.000740256303999187,0.00774488098043256,0.00021667791132882,0.033468736214552,0.0119356127841118,0.0723411304050631,0.0550418955238432,0.00742758569968203,0.096750261244989,0.0628491965034103,0.00417731315446243,0.000137197248353974,0.00857566097732825,0.0343573226222091,0.141600474922924,0.0375221561514109,0.154014856576341,0.0676596819744851,0.0145584353581571,0.12877125328305,0.0601094141598664,0
"Bulk_0067",0,0,1.60969656928513e-21,0.00835953822519739,0.00434868598533581,0.0175746735170064,0.00233424937016126,0.203657172946519,0.0254792858464846,0.0172713614829604,0.0248586507042011,0.0163938484727497,0.00199776180601032,0.0690485941407194,0.253818097315985,0.105163930564853,0.0779022531522727,0.0492480183774433,0.00456296529082048,0.0714610822145583,0.0465198305867218,0
"Bulk_0068",1.01563035373579e-19,0,2.95447014401273e-20,0.0152949663059681,0.0236686275560881,1.81341852319218e-09,0.0416758922346417,0.0620407547840862,0.0201933509660125,0.0055007033189413,0.00569024064154388,0.00123183787531629,0.00239781615570848,0.0214435640168794,0.1494962389483,0.0295600746965688,0.0873281023033338,0.16269688095163,0.0416999562104681,0.293305725198116,0.0367752660229792,0
"Bulk_0069",0.0970264287045085,0.0336774914098487,0.0460228145321856,0.122877743014425,0.0675336203947456,0.0317413152779257,0.0865096634946621,0.140463692936166,0.00255420432631094,0.00767103018771506,0.0254441439419489,0.0295066739719834,0.00282030829707622,0,0.0414482606256175,0.0119127678300881,0.128134799133081,1.97513786652755e-10,0.0301491373655768,0.089183787540171,0.00532211680491633,1.35335020109777e-11
"Bulk_0070",0.0040761073536096,8.07734231424016e-13,0.00141238342130097,0.0184053987575334,0.00850357990036783,0.0131641649534298,0.0111730154872478,9.42294407959193e-19,2.44307027289595e-12,1.1601909589175e-18,0.00105697982866628,0,0.00379862204459489,1.56732907938135e-12,0.0421868622730961,4.17517132859384e-12,0.717093572320329,0.0158366297656223,0.0163241281916608,0.121260726354394,0.0257078293391538,7.74173269723513e-20
"Bulk_0071",0.00350268244897523,0.0153434929971946,0.0133917193975994,0.00124317818333798,0.00880152751450116,0.0193060578094695,0.0187702149160665,0.0363556480527871,0.00737487806634961,0.0127143812168283,0.0187561040436099,1.52261748743563e-11,0.0105717346235697,0.00344207714975938,0.115171100538106,0.0257847912665597,0.256432949091108,0.0944515288323285,0.0308311961812612,0.246179200866298,0.0615755367890639,3.17978736350029e-19
"Bulk_0072",0.00427406704428769,0.0167987142297909,0.0160354319115402,0.0276363640971058,0.0131493288205093,0.00493651615892231,0.0250276615926697,0.00636078143408698,0.00753917535996446,0.00292042175783305,0.00745429596525184,0.0032340172677792,0.00900631123052596,0.0312403844691052,0.149146170404168,0.0352894011245161,0.0920673546614378,0.160192271014077,0.0332763840757791,0.214052314949632,0.140362632431017,0
"Bulk_0073",0.0182122254428418,0.0269940209590665,0.0129373315063772,0.0122529636968723,0.00825452829067495,0.0146675644808006,0.0319717405220465,0.027417725887266,0.0437098191879221,0.0133158379585708,0.0277732032986382,0.0246008564456449,5.55838724377533e-08,0.0335732541960919,0.102411980722219,0.0315333087111012,0.47811281317213,0.00693160042356835,0.00545637049428213,0.051202900581181,0.0286698984388319,1.86326949697314e-19
"Bulk_0074",3.04576851013539e-08,0.00741824262261032,0.00120212783501588,0.00535730346313812,0.00449013040325725,0.0661620073435491,0.106233261195538,0.0401462813368234,0.058903890768089,0.0307693067001448,0.0299851706036907,0.017458623420868,0.00784035207211665,0.045366083381288,0.163895679406745,0.0581318166104414,0.212678809444227,0.0378780537882172,0.00437083865685108,0.0452135785618622,0.056498411927842,1.01218826802953e-19
