"","Endothelial","CAFs","PVL","B-cells","T-cells","Myeloid","Normal Epithelial","Plasmablasts","Cancer Epithelial"
"Bulk_0089",0.021642880817154,0.0450925060666996,0.110823107115498,0.132043294968007,0.00350817397060202,0.0756637779591167,0.353738055411034,0.0277293806095855,0.229758823082303
"Bulk_0090",0.183486713060952,0.161710970404589,0.0199631321660561,0.151484825529659,0.0144973462404181,0.0838775265679251,0.0720257593159858,0.113409451906478,0.199544274807937
"Bulk_0091",0.0245806086864061,0.308027844481376,0.0456602093703583,0.0894985177008959,0.190321712102026,0.0608846685641526,0.0842868583741173,0.0167742451120279,0.17996533560864
"Bulk_0092",0.098006313396195,0.0195971714766114,0.12117330928764,0.245867889083918,0.342499480863406,0.000361401561593174,0.137869665006046,0.0163652400184995,0.0182595293060919
"Bulk_0093",0.114471700041165,0.0627275508362944,0.0638916691023439,0.125579996342747,0.163281425829581,0.163602803951651,0.0217537514067221,0.181598988729726,0.103092113759769
"Bulk_0094",0.295292880647372,0.0935177181034559,0.077980491769461,0.179272870435972,0.0998095514871124,0.00360613882722834,0.111377621476388,0.117477682817162,0.0216650444358484
"Bulk_0095",0.0814070530598271,0.0568226403686845,0.0257429606076087,0.335695668571542,0.00220655604362797,0.00562976254683517,0.125121741044945,0.292207115283291,0.0751665024736385
"Bulk_0096",0.07368239099991,0.149837528851402,0.122398032979506,0.31417351709235,4.56946838620749e-05,0.121753702353918,0.140519363640763,0.0576079631249607,0.0199818062733285
"Bulk_0097",0.155101999370498,0.11786440251071,0.0531619869944029,0.108407558910187,0.221191282145314,0.132249053537947,0.172817873589561,0.00941549370775716,0.0297903492336231
"Bulk_0098",0.0396504293719013,0.121283340626048,0.0867464543075779,0.114144406865605,0.0493584266254655,0.297434459505781,0.0671217254748995,0.15731459487974,0.0669461623429828
"Bulk_0099",0.027613454558043,0.0573359882475485,0.09318703489106,0.239710173562149,0.2312037525632,0.0253831252666962,0.106525617701043,0.115234668922471,0.103806184287789
"Bulk_0100",0.148555425359142,0.0251064650340192,0.121042470468212,0.243221277781913,0.187293530489002,0.0103431648902933,0.110093258092615,0.0021629281484895,0.152181479736314
"Bulk_0101",0.049810648759431,0.186784460528029,0.144957464553677,0.261336630420675,0.0342137232643362,0.0805245196271247,0.164884643946256,0.00199396437126086,0.0754939445292107
"Bulk_0102",0.0268376459449644,0.0197751627355383,0.0833315425673324,0.20603147410333,0.00749939134728527,0.00887450364183372,0.132858657808463,0.50069555786494,0.0140960639863132
