"","Endothelial","CAFs","PVL","B-cells","T-cells","Myeloid","Normal Epithelial","Plasmablasts","Cancer Epithelial"
"Bulk_0098",0.0306999720915426,0.0655719395329374,0.157246878259216,0.0892544859193954,0.0325582112800024,0.00731060764038944,0.204753385780759,0.0771795548571501,0.335424964638608
"Bulk_0099",0.0488243530631792,0.0305097839335504,0.0666642714489925,0.0438524338201316,1.26400644753727e-19,0.084097403654847,0.177504752079254,0.151198783446199,0.397348218553847
"Bulk_0100",0,0.0284824957092364,0.0194766486912169,0.0629877531197219,0.0565714999713182,0.0126911790091151,0.312369211492976,0.0117547025211131,0.495666509485302
"Bulk_0101",0.0605069911182963,0.0834615730647271,0.0111700647892175,0.0128288296046835,0.0547212104540765,0.0175449832930611,0.154140386506927,0.229146545294179,0.376479415874832
"Bulk_0102",0.0203047219928675,0.0721603188364772,0.0365430258597261,0.0573559439153203,2.50453317094487e-08,0.00497962715433328,0.212755623157347,0.238493409716521,0.357407304322076
"Bulk_0103",0.0364173714295879,0.0716301537669261,0.0536572451619158,0.0457795328733421,1.06626542709819e-18,0.0231345029902099,0.16255415433004,0.15797128707832,0.448855752369658
"Bulk_0104",0.00964945495919334,0.0434227539753145,0.0509822791196859,0.0511789837199606,0.0233040830121528,0.0601473081349965,0.23527652155003,0.145382266812106,0.38065634871656
"Bulk_0105",0.0400063662205475,0.0236572013479397,0.0972466158159227,0.0967865090848366,0.0689024998733237,0.00364701515279383,0.101024052999634,0.315544961071919,0.253184778433083
"Bulk_0106",5.07527066421962e-09,0.0509731095913575,0.0225803174565803,0.033724309306494,0.0472627348852668,0.09796295226021,0.220023247452051,0.117354665698571,0.410118658274198
"Bulk_0107",0.0195677601040986,0.0179471168885574,0.0290777783797062,0.0416714113904445,0.0567756283647963,0.066268192688278,0.227155236515403,0.0957940491650391,0.445742826503677
"Bulk_0108",0.011485112107636,0.0362925828927659,0.0653456340796073,0.0232672681855633,0.00901983823188162,0.0172596469658191,0.212874087343875,0.206566193315608,0.417889636877244
"Bulk_0109",0.0266953142008389,0.0363358114591435,0.0405634715492247,0.0404485082719142,0.0806884216179186,0.0102958517267964,0.206930675389724,0.0928704088924112,0.465171536892029
"Bulk_0110",0.00331746425172705,0.0558087187395907,0.0183587966078248,0.0356369785920464,0.0263304362265659,0.00867824686449068,0.294169977767895,0.00901717479706499,0.548682206152795
"Bulk_0111",0.0905986581899715,0.0582987687906704,0.0363717911443549,0.0490216917858553,0.0268323893299403,0.00649703555260827,0.173590904273716,0.25772084020923,0.301067920723653
"Bulk_0112",0.0394988483989914,0.0711121629446216,0.0602838573656518,0.062845035118687,0.0752522534235473,0.0111051521583915,0.144925624257598,0.20871965116683,0.326257415165682
"Bulk_0113",0.00866106594914627,0.0251207245613654,0.0900830179827943,0.0524696037561733,0.0177013831512903,0.00829449510690023,0.23920037152956,0.131451836096632,0.427017501866139
"Bulk_0114",0.0469068883834572,0.0507146940570198,0.0359761517141704,0.00977363983885688,0.0215908411529772,0.0641826042710771,0.153522336645907,0.269555104884761,0.347777739051773
