"","Endothelial","CAFs","PVL","B-cells","T-cells","Myeloid","Normal Epithelial","Plasmablasts","Cancer Epithelial"
"Bulk_0067",0.0103127588872072,0.0337512265670253,0.0099850813203208,0.0408536991475752,0.0326207103484106,0.0259765630166666,0.127573818221181,0.00394995133669324,0.71497619115492
"Bulk_0068",0.0172604086648558,0.0144356120872829,0.0258166215600057,0.0636617699844982,0.0768224366119794,0.0844328732872872,0.100290359373886,0.00170587613778694,0.615574042292418
"Bulk_0069",0.0324155846853432,0.0137575041226186,0.0307394080625845,0.0535751136328712,0.0605288615193793,0.00805268730393507,0.135956049161295,0.00917057201589227,0.655804219496081
"Bulk_0070",0.0428933970017511,0.0324807568324059,0.00714359640984124,0.0460436501069017,0.0365323513293847,0.0525222933892104,0.115528080703947,0.0258690192762006,0.640986854950357
"Bulk_0071",0.024702901624121,0.0195431391883881,0.0156630117199002,0.0817729869953592,0.0443849364219782,0.0501231012521935,0.0946556943175436,0.0185197537719007,0.650634474708616
"Bulk_0072",0.0750268984474933,0.00496018248743797,0.00380305675236868,0.0951542622724297,0.0486134578437242,0.0295752743769334,0.107394225719641,0.000887493664669125,0.634585148435303
"Bulk_0073",0.0118319481557348,0.0614646302271648,0.112196222886662,0.0427161608987951,0.0498371579398019,0.0933885116838541,0.0941758145479298,0.0168741311949908,0.517515422465067
"Bulk_0074",0.0326708467983981,0.0288298245478565,0.0752543686119716,0.0568424514104627,0.0316025337497106,0.0361732998345738,0.13588253729642,0.00292713209589269,0.599817005654714
"Bulk_0075",0.0058288317284288,0.00322147853105242,0.0679243592722285,0.125042961033807,0.0289199366173949,0.0398474635143879,0.130813024450978,0.0431076606524802,0.555294284199242
"Bulk_0076",0.0418520802173635,0.0309246655440475,0.00926551325299145,0.0158784985006794,0.0243136971057323,0.0634701551569449,0.104549396791549,0.0200516955623758,0.689694297868317
"Bulk_0077",0.0249649746478701,0.0513232209706995,0.0436383684326212,0.0379555724248982,0.0720856425812334,0.0803167395337882,0.104380182455252,0.00970163355322989,0.575633665400408
"Bulk_0078",0.0119356028489618,0.0573026739148038,0.069472735959547,0.075084128937609,0.0774140520594779,0.0286040058786741,0.0917283116812853,0.0192583003322111,0.56920018838743
"Bulk_0079",0.0655291300831328,0.0220875784125575,0.000167934825701122,0.0623827661262254,0.0372613579024864,0.00747650996538673,0.11909303296772,0.00359506699064155,0.682406622726148
"Bulk_0080",0.0146670625644573,0.00557176309227405,0.0191531835574164,0.0445333172958936,0.0656763253559703,0.0210248919489311,0.132758056141993,0.018073861854517,0.678541538188547
"Bulk_0081",0.0337330572753994,0.0456465523504344,0.0228334076158599,0.0307599385966526,0.0293785448917149,0.114733834014172,0.108299504584121,0.00323887986821571,0.61137628080343
"Bulk_0082",0.00482585958444348,0.0316001640752975,0.0182754899388929,0.0480741783169827,0.0257632353772422,0.0517290097601757,0.119769726345679,0.0387308029365311,0.661231533664755
"Bulk_0083",0.0550403367592765,0.00858229718517477,0.00569535042312018,0.030712715961205,0.0383631587177149,0.0156537751877057,0.102158541381499,0.0339926775773907,0.709801146806914
"Bulk_0084",0.0474456744957655,0.00471286334796804,0.0560245670719803,0.0651555028408473,0.0691663549994004,0.0282368472981126,0.142002331124652,0.00869871672021143,0.578557142101063
"Bulk_0085",0.0296011022408059,0.0492948545736686,0.0469114122867628,0.0543117914880527,0.0430524989934678,0.0308128913099476,0.0968746088390671,0.0972545257462299,0.551886314521998
"Bulk_0086",0.0248973365429643,0.0674287457094056,0,0.0659275657901333,0.0640809336895001,0.0222883589225314,0.0898381030370221,0.0643667981139006,0.601172158194543
"Bulk_0087",0.0717748007516514,0.0478407289181401,0.000950370622205585,0.116818546830452,0.111074208587543,0.0116371354553856,0.107405240413212,0.00868898337769221,0.523809985043718
"Bulk_0088",0.00902618590435077,0.00376854556003121,0.0228158446342712,0.0269285552304976,0.0450348189971796,0.0745208317570118,0.134601708629344,0.0035225722781515,0.679780937009162
"Bulk_0089",0.0482183307693458,0.0108353278062267,0.0464758911431807,0.0611210816802183,0.0469056047184631,0.00694178398305494,0.107170711476278,0.0646772106019544,0.607654057821278
"Bulk_0090",0.0971744704741851,0.0131830313437859,0.0330518594838134,0.0265867165506829,0.0439110480187463,0.118054468546338,0.0901505723008259,0.000583402072970327,0.577304431208652
"Bulk_0091",0.0208977380451907,0.0537238257160393,0.00951917046584803,0.0116899942283212,0.0389051291123284,0.0263192793543049,0.116540242701336,0.0241557209507574,0.698248899425874
"Bulk_0092",0.0400847576428528,0.0338934890865383,0.0546493913974259,0.0350001099102698,0.0390372636927368,0.0152819891007901,0.128563958866934,0.00141000536742094,0.652079034935032
"Bulk_0093",0.00613313771461711,0.00719781078609553,0.0163357716810764,0.129103810434369,0.0637717850941703,0.0467962487552756,0.144223182157434,0.0379037022427637,0.548534551134198
"Bulk_0094",0.0292289656943641,0.0304654249950583,0.0347175755979424,0.0256530717805229,0.0372448589928366,0.0208426167386245,0.100633926797192,0.000624542344715335,0.720589017058744
"Bulk_0095",0.0207727611417985,0.0136454121787667,0,0.0609994588450342,0.0147374783775583,0.0349641771223523,0.105653364390143,0.0140944257705592,0.735132922173788
"Bulk_0096",0.0557619014960855,0.0189584212806693,0.00526929468984801,0.0758858499717339,0.0307422831268944,0.102876246867938,0.162643864874928,0.00145784871729759,0.546404288974605
"Bulk_0097",0.00989516980462674,0.00569559795620238,0.000266788527560344,0.0120024156620875,0.0320131693909928,0.069849439582268,0.108509571036723,0.000573255275188354,0.761194592764351
"Bulk_0098",0.0293236902131882,0.112483841475621,0.0100129127492196,0.0437443315112287,0.115063174062527,0.00993185435941852,0.0895845002277701,0.00142180649241098,0.588433888908615
"Bulk_0099",0.0117620617143105,0.0515682367106434,0.00285487954034731,0.0906914987023895,0.0593582006291696,0.009532113305167,0.106469487994738,0.00446947174179243,0.663294049661442
"Bulk_0100",0.0660896607656772,0.0391060862311269,0.0108024585775186,0.0723777155804756,0.0135481484718998,0.0166485889507146,0.128175643528582,0.00208834120017468,0.65116335669383
"Bulk_0101",0.0268065674235769,0.00604627404912086,0.0307604936525271,0.0838062370661498,0.0469020428624838,0.0437775911426544,0.110813369449472,0.00152680180318691,0.649560622550828
"Bulk_0102",0.00791130438699525,0.00251867906984085,0.00820688868720286,0.0177534655276586,0.0607081424383293,0.0598781834286859,0.117054796799641,0.00104266934022553,0.724925870321421
"Bulk_0103",0.0167816096097656,0.0121295148228954,0.0117957925351529,0.0260445525019833,0.0345457672935845,0.0224561124347546,0.113584964140525,0.0784585636459259,0.684203123015413
"Bulk_0104",0.0503041191873901,0.0055833729594983,0.0181117130081323,0.085403878196031,0.0487399345540385,0.0939007895934748,0.0988530942999318,0.0628456550517904,0.536257443149713
"Bulk_0105",0.0146717236156341,0.00602428395915002,0.053460226893568,0.0152458556259184,0.12921347104313,0.0157174293455202,0.0909414081070239,0.0052967161331125,0.669428885276943
"Bulk_0106",0.0118378888469803,0.0334452283358219,0.0200822584717561,0.0561833311470862,0.0449401321856156,0.0884000474478282,0.117963380501924,0.0421503237344991,0.584997409328489
"Bulk_0107",0.0318153255345237,0.0214618178423412,0.0386648560806825,0.124785566875252,0.0773261579061622,0.021674083411663,0.0897554835667846,0.0066359085200584,0.587880800262533
"Bulk_0108",0.0177735370268317,0.0241013210070057,0.00224339483994405,0.0163315563689192,0.038884414154048,0.0195977385532911,0.1267442773125,0.004597606231485,0.749726154505976
"Bulk_0109",0.00551850803971707,0.0123011986928878,0.00859231509783541,0.0896435558407595,0.0818311451768837,0.0254259501631639,0.115002447338126,0.00330793548723974,0.658376944163387
"Bulk_0110",0.0326608918931503,0.0241134601355016,0.0137490474777872,0.0832296203079775,0.0184868102577667,0.110164683425066,0.0980104140425427,0.0032224519999228,0.616362620460285
"Bulk_0111",0.0390540187065914,0.0315665431515001,0.0203442238092911,0.0801232925732302,0.0767622328830134,0.0268572161709658,0.119574155123663,0.0222231268468089,0.583495190734936
"Bulk_0112",0.0639422824804293,0.0254767674427292,0.0520774849082245,0.0520385914662156,0.0340027799297851,0.000995825126898968,0.14535761877062,0.0596866668019274,0.56642198307317
"Bulk_0113",0.0562929585949201,0.00865800984104054,0.0406234321053266,0.0235735521509859,0.123605208877685,0.0344702241575121,0.0871054615231994,0.0149723399794865,0.610698812769844
"Bulk_0114",0.014788583443302,0.0445480416479428,0.00119054242032617,0.0513044975251565,0.0476772144267706,0.00461128243709356,0.14583195150562,0.00300687903971535,0.687041007554073
"Bulk_0115",0.0209823724215279,0.0459824240745955,0.103867028274719,0.040793000113347,0.0661193972405174,0.044002709209904,0.109646047158466,0.00325373235964308,0.56535328914728
"Bulk_0116",0.00748008298426225,0.0484851233709538,0.00355469734985607,0.000421814256413323,0.0536162144543314,0.0410217671946902,0.106112226270459,0.00175734905082851,0.737550725068205
"Bulk_0117",0.0155509162191375,0.011633863837124,0.0246834663155812,0.0172665406239955,0.0744497977709915,0.0202066922505592,0.120481974944156,0.0284923635650116,0.687234384473443
"Bulk_0118",0.0150662738978384,0.0185969386766491,0.0233704949806901,0.0141702070424323,0.0575987249062949,0.0220776592519356,0.118063797086623,0.0205848629957389,0.710471041161798
"Bulk_0119",0.0162694590642323,0.0138804375647013,0.00997949149274397,0.028257340413994,0.0329680525569813,0.00482839488502658,0.109154904364313,0.0167758572880229,0.767886062369985
"Bulk_0120",0.0049029895268851,0.00314166248723056,0.00390359969962638,0.131900472676431,0.0296145634405343,0.000971378707286482,0.11247748093109,0.0122567286293726,0.700831123901543
