trial,method,scenario,scenario_desc,r,rho,rmse
77,spacet_v3_irwls,uniform,Uniform (alpha=1.0),0.8473546261082967,0.8391441029377673,0.054346363551976605
77,spacet_v3_irwls,sparse,Sparse (alpha=0.3),0.9236894678541789,0.8690910160953841,0.06371018715124017
77,music,tumor_purity,Tumor Purity (60-90%),0.7624664907801842,0.6086829689202022,0.15180771170527976
77,music,titration,Titration (0-90%),0.6829953152558241,0.6593283665982691,0.12137320097931255
77,music,uniform,Uniform (alpha=1.0),0.65066255633319,0.6604354870232609,0.08672880395558752
77,music,sparse,Sparse (alpha=0.3),0.8821824222179541,0.7799109501873495,0.0784945898288279
77,dwls_minor,tumor_purity,Tumor Purity (60-90%),0.820752211892332,0.5739496923186078,0.13845159499204165
77,dwls_minor,titration,Titration (0-90%),0.8157564088013163,0.7538427131284824,0.09604799174815969
77,dwls_minor,uniform,Uniform (alpha=1.0),0.8190440741203523,0.8442258955647102,0.061221201837420795
77,dwls_minor,sparse,Sparse (alpha=0.3),0.9203351652928022,0.8740153342890218,0.06550780166223273
78,spacet_v0_none,tumor_purity,Tumor Purity (60-90%),0.9697450525681167,0.711654815724335,0.06162300730850113
78,spacet_v0_none,titration,Titration (0-90%),0.9426361424673836,0.814177696858029,0.05739962109202249
78,spacet_v0_none,uniform,Uniform (alpha=1.0),0.8569511199294245,0.8613063881289801,0.057113092339356505
78,spacet_v0_none,sparse,Sparse (alpha=0.3),0.9150626058973345,0.876854135035046,0.0671168085612341
78,spacet_v1_ratio,tumor_purity,Tumor Purity (60-90%),0.9703788354567786,0.7032167526880846,0.06109408118420485
78,spacet_v1_ratio,titration,Titration (0-90%),0.9437247178095713,0.8139494804065873,0.056953099032431405
78,spacet_v1_ratio,uniform,Uniform (alpha=1.0),0.8605371232896368,0.8603091721036565,0.056078511225351485
78,spacet_v1_ratio,sparse,Sparse (alpha=0.3),0.9169748337338721,0.8759060399897136,0.06629408786745697
78,spacet_v3_irwls,tumor_purity,Tumor Purity (60-90%),0.9588095660796018,0.6451207938281909,0.0788422808572999
78,spacet_v3_irwls,titration,Titration (0-90%),0.9252865171247825,0.7765100443826586,0.06734314315441023
78,spacet_v3_irwls,uniform,Uniform (alpha=1.0),0.8563484644074886,0.8553301026241117,0.0558685195566264
78,spacet_v3_irwls,sparse,Sparse (alpha=0.3),0.9250886201462242,0.8643789189260616,0.06277411676546801
78,music,tumor_purity,Tumor Purity (60-90%),0.8828262789256702,0.6323390684222098,0.14249399871989343
78,music,titration,Titration (0-90%),0.8069394382302123,0.7459675809907428,0.10574666134608264
78,music,uniform,Uniform (alpha=1.0),0.8485700213279191,0.8251392633202929,0.05765686990545452
78,music,sparse,Sparse (alpha=0.3),0.9151622782496012,0.8273906812567207,0.06674627828948428
78,dwls_minor,tumor_purity,Tumor Purity (60-90%),0.9432970414645392,0.7194155080408627,0.10900188470340644
78,dwls_minor,titration,Titration (0-90%),0.8914568653271725,0.8515473936926394,0.0837894834306278
78,dwls_minor,uniform,Uniform (alpha=1.0),0.8967386936705287,0.9118133472674941,0.04769728784093852
78,dwls_minor,sparse,Sparse (alpha=0.3),0.9463097276675033,0.9166769130261445,0.05352178171098449
79,spacet_v0_none,tumor_purity,Tumor Purity (60-90%),0.20516506924935057,0.5123302349714135,0.2619013670119546
79,spacet_v0_none,titration,Titration (0-90%),0.23549517785337415,0.6002224244814613,0.2021233628126427
79,spacet_v0_none,uniform,Uniform (alpha=1.0),0.609634894127184,0.6974415822089897,0.09506553288629464
79,spacet_v0_none,sparse,Sparse (alpha=0.3),0.7585496865015506,0.7683809500931712,0.11265389748285858
79,spacet_v1_ratio,tumor_purity,Tumor Purity (60-90%),0.23120177958862118,0.5180781918300734,0.25553735608315625
79,spacet_v1_ratio,titration,Titration (0-90%),0.26149133794082374,0.6130915135792183,0.19660804247837319
79,spacet_v1_ratio,uniform,Uniform (alpha=1.0),0.6267396012913954,0.711724031687209,0.09219324330283352
79,spacet_v1_ratio,sparse,Sparse (alpha=0.3),0.7719228509557439,0.7805865592599593,0.10928640422572367
79,spacet_v3_irwls,tumor_purity,Tumor Purity (60-90%),0.9125531425740673,0.6542480927000677,0.10393031853537366
79,spacet_v3_irwls,titration,Titration (0-90%),0.9246738657658536,0.7462938868706865,0.0658052483952883
79,spacet_v3_irwls,uniform,Uniform (alpha=1.0),0.8078466810036974,0.8145801220024718,0.06055886510647843
79,spacet_v3_irwls,sparse,Sparse (alpha=0.3),0.912430622826085,0.830341214343762,0.06681595035279551
79,music,tumor_purity,Tumor Purity (60-90%),0.9621262673085077,0.5417055477611793,0.08326011617714638
79,music,titration,Titration (0-90%),0.9331810398069683,0.7110047693365839,0.06784547229573228
79,music,uniform,Uniform (alpha=1.0),0.8271784957603755,0.8245210146478777,0.05765279732456392
79,music,sparse,Sparse (alpha=0.3),0.9237642745292753,0.8281698189785406,0.06258389351324761
79,dwls_minor,tumor_purity,Tumor Purity (60-90%),0.9608381297051455,0.6169338388332378,0.08021065323689962
79,dwls_minor,titration,Titration (0-90%),0.8839733716544486,0.6817914580633576,0.0809897961444693
79,dwls_minor,uniform,Uniform (alpha=1.0),0.6823887081037707,0.7034862700132237,0.09234337524882945
79,dwls_minor,sparse,Sparse (alpha=0.3),0.8580770951201634,0.7668322641592018,0.08768633462850792
80,spacet_v0_none,tumor_purity,Tumor Purity (60-90%),0.8328364177330297,0.6329011524926327,0.12670290399894377
80,spacet_v0_none,titration,Titration (0-90%),0.8026279218369626,0.7163616096405866,0.10748222203453318
80,spacet_v0_none,uniform,Uniform (alpha=1.0),0.7565348344485577,0.7315243684096635,0.07335499054311738
80,spacet_v0_none,sparse,Sparse (alpha=0.3),0.8587948586318167,0.8154038469925998,0.08119092727416613
80,spacet_v1_ratio,tumor_purity,Tumor Purity (60-90%),0.8379116791274341,0.6386281980341756,0.1249389485862935
80,spacet_v1_ratio,titration,Titration (0-90%),0.8076938702018185,0.7171529307606704,0.10617488691243349
80,spacet_v1_ratio,uniform,Uniform (alpha=1.0),0.7617569803463908,0.7367306343140159,0.07239643064253314
80,spacet_v1_ratio,sparse,Sparse (alpha=0.3),0.8620672320697181,0.8192735744445668,0.08025338922010089
80,spacet_v3_irwls,tumor_purity,Tumor Purity (60-90%),0.9283846263692569,0.5728800670542591,0.08572591933940517
80,spacet_v3_irwls,titration,Titration (0-90%),0.8981063495670001,0.7244550209135027,0.07850077609506674
80,spacet_v3_irwls,uniform,Uniform (alpha=1.0),0.7942016071117917,0.7665865190469421,0.06537063363292565
80,spacet_v3_irwls,sparse,Sparse (alpha=0.3),0.8835356554910003,0.8304251500115428,0.0736361073058754
80,music,tumor_purity,Tumor Purity (60-90%),0.9067298355224647,0.5872872838431671,0.10362402579460642
80,music,titration,Titration (0-90%),0.8725178564503864,0.7014799440303198,0.08777767969896873
80,music,uniform,Uniform (alpha=1.0),0.7357228665274209,0.7035803151505622,0.07292303188819889
80,music,sparse,Sparse (alpha=0.3),0.9027430119243367,0.7868082680040757,0.06748301084794259
80,dwls_minor,tumor_purity,Tumor Purity (60-90%),0.868704856308691,0.7669609395161513,0.11779099232597472
80,dwls_minor,titration,Titration (0-90%),0.8562437277403743,0.8097613145029746,0.0928984702048337
80,dwls_minor,uniform,Uniform (alpha=1.0),0.8684186189777392,0.8859697348718013,0.05071197752124769
80,dwls_minor,sparse,Sparse (alpha=0.3),0.9453835618179839,0.9092716951037483,0.05107180446366148
81,spacet_v0_none,tumor_purity,Tumor Purity (60-90%),0.9402207266711867,0.6532749808085168,0.08507483640211684
81,spacet_v0_none,titration,Titration (0-90%),0.9085181330317101,0.7627478541494557,0.07223139911803549
81,spacet_v0_none,uniform,Uniform (alpha=1.0),0.8050680368385594,0.7936545872016462,0.06273630879948304
81,spacet_v0_none,sparse,Sparse (alpha=0.3),0.8798552390374716,0.8363187507536786,0.07709667676937969
81,spacet_v1_ratio,tumor_purity,Tumor Purity (60-90%),0.9439598288760173,0.657448097109654,0.08276106214248666
81,spacet_v1_ratio,titration,Titration (0-90%),0.9126640187477546,0.7671677419675579,0.07069834772868258
81,spacet_v1_ratio,uniform,Uniform (alpha=1.0),0.8083094368650586,0.796073184057263,0.06211132202079611
81,spacet_v1_ratio,sparse,Sparse (alpha=0.3),0.8821507021302339,0.8379831672583337,0.07639091646193116
81,spacet_v3_irwls,tumor_purity,Tumor Purity (60-90%),0.9193726844104799,0.6480979119597282,0.09279322041998077
81,spacet_v3_irwls,titration,Titration (0-90%),0.8901456833643334,0.7512340187075843,0.07819063931590699
81,spacet_v3_irwls,uniform,Uniform (alpha=1.0),0.8052313565096196,0.7770830994324733,0.063819669572891
81,spacet_v3_irwls,sparse,Sparse (alpha=0.3),0.8932316824253528,0.8387321067390296,0.07306185010110561
81,music,tumor_purity,Tumor Purity (60-90%),0.9169025772805033,0.577351614258821,0.10079733994971657
81,music,titration,Titration (0-90%),0.8683875544134635,0.7001589171234179,0.08538730893614797
81,music,uniform,Uniform (alpha=1.0),0.8220686573200128,0.7808780461499687,0.0662855971963914
81,music,sparse,Sparse (alpha=0.3),0.9175661831667223,0.8193396946386274,0.0660996145161847
81,dwls_minor,tumor_purity,Tumor Purity (60-90%),0.7901823467052931,0.692054978973528,0.14795336814977433
81,dwls_minor,titration,Titration (0-90%),0.6709456560784681,0.7302992329971204,0.12803904404802324
81,dwls_minor,uniform,Uniform (alpha=1.0),0.6701491402065681,0.7897418461955119,0.09312453371380486
81,dwls_minor,sparse,Sparse (alpha=0.3),0.8493445120912706,0.8494827558752831,0.08874246930274651
82,spacet_v0_none,tumor_purity,Tumor Purity (60-90%),0.10664385340670335,0.5237459688056015,0.28461790701266854
82,spacet_v0_none,titration,Titration (0-90%),0.1782788881877778,0.6015591558857546,0.20600087534202544
82,spacet_v0_none,uniform,Uniform (alpha=1.0),0.6844869045497132,0.7282087169785342,0.0830087101867596
82,spacet_v0_none,sparse,Sparse (alpha=0.3),0.8220904324140066,0.7840908784559218,0.09907144636256061
82,spacet_v1_ratio,tumor_purity,Tumor Purity (60-90%),0.09316451992666379,0.5411895307446619,0.2879195238101483
82,spacet_v1_ratio,titration,Titration (0-90%),0.16768731905500128,0.6163508948136603,0.20829973793483125
82,spacet_v1_ratio,uniform,Uniform (alpha=1.0),0.6857072063733283,0.7413148230068182,0.08289398282958642
82,spacet_v1_ratio,sparse,Sparse (alpha=0.3),0.8217205982084076,0.796444447492759,0.09939829842140396
82,spacet_v3_irwls,tumor_purity,Tumor Purity (60-90%),0.6751877483656615,0.6862751820395047,0.1694876837181464
82,spacet_v3_irwls,titration,Titration (0-90%),0.6525566171199875,0.728047475916497,0.126689787513129
82,spacet_v3_irwls,uniform,Uniform (alpha=1.0),0.8481199370299043,0.8256380008431999,0.051808675250228406
82,spacet_v3_irwls,sparse,Sparse (alpha=0.3),0.9097090828946308,0.8220806106958329,0.0705721577123157
82,music,tumor_purity,Tumor Purity (60-90%),0.8788880958645472,0.5899803897174585,0.11554570276149145
82,music,titration,Titration (0-90%),0.8048113918807968,0.6155685456847039,0.09771435139085588
82,music,uniform,Uniform (alpha=1.0),0.6720818881533928,0.6295511956887699,0.08226128269779784
82,music,sparse,Sparse (alpha=0.3),0.8673568874239246,0.7328173016239887,0.083499106659592
82,dwls_minor,tumor_purity,Tumor Purity (60-90%),0.7019067171495657,0.6499299222993471,0.16429249413370503
82,dwls_minor,titration,Titration (0-90%),0.5715354489581267,0.6194118256334882,0.14240006729905363
82,dwls_minor,uniform,Uniform (alpha=1.0),0.4602969614137303,0.6320568170405679,0.14805777233361725
82,dwls_minor,sparse,Sparse (alpha=0.3),0.7237879848111809,0.7443736351451242,0.13274912596228655
83,spacet_v0_none,tumor_purity,Tumor Purity (60-90%),0.1830271885493406,0.5334682686885984,0.27237278557332134
83,spacet_v0_none,titration,Titration (0-90%),0.2245250065105228,0.6266867825649581,0.21027277838062264
83,spacet_v0_none,uniform,Uniform (alpha=1.0),0.5862764111805469,0.7161270233682416,0.09874147937006393
83,spacet_v0_none,sparse,Sparse (alpha=0.3),0.7932218953026293,0.8010658182234082,0.10577427742553958
83,spacet_v1_ratio,tumor_purity,Tumor Purity (60-90%),0.19267302773929018,0.5418880178151089,0.2705182320812263
83,spacet_v1_ratio,titration,Titration (0-90%),0.23324381348713835,0.6310152533587852,0.2086127283708016
83,spacet_v1_ratio,uniform,Uniform (alpha=1.0),0.5917612820895445,0.7190382135296748,0.09759122413072056
83,spacet_v1_ratio,sparse,Sparse (alpha=0.3),0.7961508728933103,0.8028053183944016,0.10493319599774986
83,spacet_v3_irwls,tumor_purity,Tumor Purity (60-90%),0.8273129759638369,0.5652427656807398,0.13375389659603648
83,spacet_v3_irwls,titration,Titration (0-90%),0.8172851611428666,0.6927511411075881,0.09878859690756973
83,spacet_v3_irwls,uniform,Uniform (alpha=1.0),0.7538628262048449,0.7607325792422188,0.06799162783645293
83,spacet_v3_irwls,sparse,Sparse (alpha=0.3),0.8917699108706582,0.8247623506755725,0.07465853186121722
83,music,tumor_purity,Tumor Purity (60-90%),0.9686617485843217,0.5147428642035048,0.07356628918312548
83,music,titration,Titration (0-90%),0.9443624927742731,0.6947503860874934,0.061090811827164894
83,music,uniform,Uniform (alpha=1.0),0.8637280489111867,0.8159072223091722,0.04979966782307578
83,music,sparse,Sparse (alpha=0.3),0.9378386442438988,0.8225728904734998,0.05779850228021877
83,dwls_minor,tumor_purity,Tumor Purity (60-90%),0.8817302894926323,0.7037883222933394,0.11283178135937397
83,dwls_minor,titration,Titration (0-90%),0.8802168038700248,0.7761609257908081,0.08239814077209522
83,dwls_minor,uniform,Uniform (alpha=1.0),0.9340024585101014,0.9117246599973231,0.03502068299404164
83,dwls_minor,sparse,Sparse (alpha=0.3),0.9719228231107172,0.9005199556896603,0.03917452669881462
84,spacet_v0_none,tumor_purity,Tumor Purity (60-90%),0.8222214830271165,0.6457264432593461,0.12992193270182462
84,spacet_v0_none,titration,Titration (0-90%),0.7737429381970856,0.6457339140643286,0.10601360912622859
84,spacet_v0_none,uniform,Uniform (alpha=1.0),0.7649260599770008,0.7322027648071919,0.06650086120045366
84,spacet_v0_none,sparse,Sparse (alpha=0.3),0.8934555109341877,0.8026785910535721,0.07604718258683421
84,spacet_v1_ratio,tumor_purity,Tumor Purity (60-90%),0.8204183807354165,0.6465772091611149,0.1304076588210323
84,spacet_v1_ratio,titration,Titration (0-90%),0.7754001268267677,0.6492290778892635,0.10567004432263188
84,spacet_v1_ratio,uniform,Uniform (alpha=1.0),0.7659020745554552,0.7336888383327889,0.06620322568660086
84,spacet_v1_ratio,sparse,Sparse (alpha=0.3),0.8940474416585072,0.8037198313488241,0.07581620177746151
84,spacet_v3_irwls,tumor_purity,Tumor Purity (60-90%),0.9335694748364505,0.6954562019617202,0.08341829257733943
84,spacet_v3_irwls,titration,Titration (0-90%),0.8910006247995035,0.743378676841277,0.075954326270603
84,spacet_v3_irwls,uniform,Uniform (alpha=1.0),0.8053277004757475,0.7902329377062447,0.061361513851172625
84,spacet_v3_irwls,sparse,Sparse (alpha=0.3),0.9107952076653761,0.8367315434262032,0.0697237206240345
84,music,tumor_purity,Tumor Purity (60-90%),0.8252918091398624,0.7757509866827762,0.13150722404014525
84,music,titration,Titration (0-90%),0.8026275590458155,0.7638350858559204,0.10054551340480643
84,music,uniform,Uniform (alpha=1.0),0.8568026902238084,0.8376034630208492,0.05214409576126758
84,music,sparse,Sparse (alpha=0.3),0.9469474784496421,0.8363747929037637,0.05430844579842629
84,dwls_minor,tumor_purity,Tumor Purity (60-90%),0.9176446158010612,0.6995270135316984,0.09666356876236995
84,dwls_minor,titration,Titration (0-90%),0.8897359002771293,0.7758682406078671,0.07827710149937521
84,dwls_minor,uniform,Uniform (alpha=1.0),0.9096334261552282,0.9029896608522563,0.04002247431392846
84,dwls_minor,sparse,Sparse (alpha=0.3),0.9676629087197697,0.9009377170009741,0.04270417620085031
85,spacet_v0_none,tumor_purity,Tumor Purity (60-90%),0.9218696069561936,0.6210310599449937,0.09198681140963769
85,spacet_v0_none,titration,Titration (0-90%),0.8983937035135183,0.7373613047610399,0.08057271646030223
85,spacet_v0_none,uniform,Uniform (alpha=1.0),0.7725461327672033,0.7540201609392111,0.0664045753673364
