"","Hepatocyte","Cholangiocyte"
"CASP5",0,0
"CASP1",1.80186999686185,1.7789381546277
"CARD16",3.55728255416065,5.38708643110886
"MSANTD4",0.125633560999606,0.992232171737007
"KBTBD3",1.01694741523659,1.25374128890211
"AASDHPPT",1.9698970789765,3.39902183538307
"GUCY1A2",0.0412995413613054,0
"CWF19L2",2.38130637464794,3.34690667970955
"ALKBH8",0.137207745486395,0.518179890873125
"SLC35F2",0.074921051530121,0.774969756415023
"RAB39A",0,0
"CUL5",1.59559106503492,3.91579206524057
"ACAT1",25.1439004825145,5.1825294721613
"NPAT",0.62628683006101,0.869167394122657
"ATM",1.57858488971716,4.09495304559063
"C11orf65",0.176316118383818,0.175254807982805
"EXPH5",0.259055861566025,0.511516094119953
"DDX10",0.646569488489154,1.46196691802138
"ZC3H12C",0.162899999400457,0.803880762877363
"RDX",4.99971421652686,8.44505444173723
"FDX1",11.2871459232396,7.73307380100041
"ARHGAP20",0.00672397506836205,0.211828054931252
"C11orf53",0,0
"COLCA1",0.541057019565539,1.71979523172314
"COLCA2",0.156244832045239,0.880969730203957
"POU2AF1",0.0344902932342364,0.190688196896924
"LAYN",0.177815547752693,1.757834237347
"SIK2",0.886362997295664,1.65815955917413
"PPP2R1B",1.86990801902989,1.81939726512246
"ALG9",1.14612130995057,0.306132142152366
"FDXACB1",0.138034557212082,0.187413650030929
"C11orf1",3.02740171240169,4.31860944179496
"CRYAB",0.957141032951645,14.2898571212976
"HSPB2",0.00763792733421566,0
"DIXDC1",0.378336948546286,1.57999157602103
"DLAT",0.605633632161305,1.27747579479223
"PIH1D2",0,0.955609246383628
"TIMM8B",16.0587609463448,16.2522752671741
"SDHD",8.90842702200243,8.7385334932706
"IL18",0.489622743115712,11.7773136414212
"BCO2",0.634765617709204,7.28927342126955
"PTS",4.51263640664661,6.22267752255025
"NCAM1",0.0731089386891569,1.09030707705989
"TTC12",0.0483467807107028,0.594878833322812
"ZW10",0.303583463719179,0.760975993254533
"USP28",0.364135089061754,0.911391396337998
"ZBTB16",1.95326820087378,2.26535992623277
"NNMT",53.418990692855,17.7531572859609
"C11orf71",2.06347334188771,1.12603927125046
"RBM7",2.36030858071358,4.39749839421974
"REXO2",4.7648206805896,10.5248712534923
"CADM1",2.49387547275125,3.8274717838249
"LINC00900",0.00431718309674307,0
"BUD13",0.399421158551399,0.96958200682118
"ZPR1",1.12806106008181,2.74620039297543
"APOA5",8.53232128678167,0.132199591674487
"APOA4",0.0427425267234058,0
"APOC3",868.277377138598,11.591413944151
"APOA1",565.802941283229,15.4043431396669
"APOA1-AS",0.0123437109983576,0
"SIK3",0.713100269006353,1.04711486431928
"PAFAH1B2",1.2493389472031,4.98587190156244
"SIDT2",0.213996495654127,0.904937149946364
"TAGLN",1.30433872501091,2.29872562872179
"PCSK7",2.52049187015901,2.03761067679589
"RNF214",0.733197853749244,1.39392687790022
"BACE1",0.608457998206532,1.73989091315507
"BACE1-AS",0.0385684052500309,0.328055349308774
"CEP164",0.582977375307822,1.95664322814364
"DSCAML1",0.00468098331386994,0.0457251905097962
"FXYD2",1.88047285635805,144.010487099254
"FXYD6",0.200380494639167,0.521223230841502
"IL10RA",1.28528655952187,0.458038764178837
"TMPRSS4",0.000515164951902345,2.05839351533183
"SCN4B",0,0
"JAML",0.974934768350745,0.444915989456119
"MPZL3",1.08204852632929,1.6223492783898
"MPZL2",0.639915119790779,3.53004360522285
"CD3E",7.0318740650163,2.00519306111346
"CD3D",13.4089488109312,3.14517795774917
"CD3G",4.53399381284457,1.18678604925485
"UBE4A",0.964363172420638,2.9739698308959
"KMT2A",2.09667448055498,7.11754258487392
"TTC36",12.539955250409,0.202068727132678
"TMEM25",0.56535192170685,1.59893559812574
"IFT46",0.181723976638069,0.697517064368861
"ARCN1",2.02718517677101,3.99997606054776
"PHLDB1",0.172381587484422,1.70813920947723
"TREH",0.104842899323461,0.0217103264950871
"DDX6",3.15831685847943,5.50679952928992
"CXCR5",0.0553046512478837,0.084160915670763
"BCL9L",0.379085652082832,1.9288869564165
"CCDC84",0.541725893638788,1.78587465122521
"RPS25",172.593498611482,249.678527013836
"TRAPPC4",2.54415665139203,6.77604301791859
"SLC37A4",2.74124001435625,5.86446443482077
"HYOU1",1.52309318871329,3.43594562093611
"VPS11",0.33975392212329,0.888285868154109
"HMBS",0.716420931168198,1.42135787536563
"H2AFX",1.34045362150286,3.80696383303957
"DPAGT1",1.00409667944376,1.38156271750721
"C2CD2L",0.153726617725911,0.303102874668274
"HINFP",0.409419082563393,1.05493927881973
"NLRX1",0.172906845429296,0.827138257541518
"CCDC153",0.0232806634914172,0.352753897096962
"CBL",0.410691388175697,1.25191544845397
"MCAM",0.152211243421697,2.73126116179539
"RNF26",0.597465992714243,1.09151875100774
"USP2",0.17336845973095,0.317808148226606
"USP2-AS1",0.177900966711283,0.161040584522982
"THY1",0.178009200199051,0.636138026814899
"TRIM29",0.00105760181765371,2.84614262049834
"OAF",5.18174199383202,2.10402628820366
"ARHGEF12",2.23465402000471,5.56485695640701
"TBCEL",0.340738773155411,0.752536309065963
"SC5D",3.74540258808665,3.36947219060129
"SORL1",2.87770459616119,2.68968177355195
"UBASH3B",0.189284065790412,0.727439249325488
"CRTAM",0.673525830866076,0.0697985265531045
"HSPA8",27.0273697178272,56.7965408121888
"CLMP",0.057130197996702,0.408243247656682
"GRAMD1B",0.157221936612086,2.42473401859835
"ZNF202",0.0780775859891644,0.52176963769123
"VWA5A",0.0937073990776926,0.802229509955483
"TBRG1",1.98295773546649,2.95641810147725
"SIAE",0.708923199010951,1.63146331276311
"SPA17",0.338066610742424,2.10637283995081
"NRGN",0.337659839536872,0.298300814182676
"VSIG2",0.2429954540219,7.27788700342473
"ESAM",0.0757848402579485,0.740753665011877
"MSANTD2",0.118180360615062,0.61179528349264
"AP000866.1",0.04453255217445,0.0507595335891699
"ROBO3",0.151612804266676,0.41669676661656
"ROBO4",0.0544185442985741,0.115496371999059
"HEPACAM",0.287374295862408,0.0634624074083478
"HEPN1",0.198663403742767,0
"CCDC15",0.149964563040172,0.306498976687863
"SLC37A2",0.0161429859713069,0
"TMEM218",1.65200253396822,1.8127009364545
"FEZ1",0.470085921080098,0.113122826611325
"AP000708.1",0.00619788969293423,0.00567592811641373
"EI24",7.94412996157408,10.001342324583
"STT3A",1.0017324921947,1.92040591693615
"CHEK1",0.091687108951615,0.233962600816224
"HYLS1",0.400786012007086,0.498030721980875
"PUS3",0.991599079905148,1.47504323658021
"CDON",0.0214974571759177,0.382931308033607
"RPUSD4",0.688241212718758,1.19976979395936
"FAM118B",0.201840342580556,0.745259456280916
"SRPRA",2.30097556020571,3.70573566482924
"FOXRED1",0.92191961300554,1.28584634744375
"TIRAP",0.153005291715248,0.204148732553815
"DCPS",1.91013538772595,3.32633660637054
"ST3GAL4",0.40529487474079,1.22371548053236
"ETS1",3.56211485929988,3.40384494449621
"FLI1",0.725087881015669,0.398190723427056
"SENCR",0.0556793536030067,0
"KCNJ5",0.00526687797381098,0.0103114076030339
"C11orf45",0.00204078400717572,0
"ARHGAP32",0.245205152700169,1.41574032879549
"TMEM45B",2.51459520963656,0.953136099110109
"NFRKB",0.44897630479291,1.11282078438288
"PRDM10",0.0756678144091346,0.423775332869818
"LINC00167",0.00113152666845417,0.00350395331781106
"APLP2",7.6791876249771,28.076954557028
"ST14",0.104985761010695,5.63337747341401
"ZBTB44",1.23435371352466,6.4360712083779
"SNX19",0.304893797265571,1.26773736765471
"NTM",0,0.00499733666942203
"JAM3",0.0229222301235222,0.246324700570983
"NCAPD3",0.394313407666115,0.5047133486321
"VPS26B",1.15799814141787,1.72015097304226
"THYN1",2.72110770658828,3.69633578496685
"ACAD8",1.33491883160055,1.09797413864856
"GLB1L2",0.0447214270914662,0.887406977698065
"B3GAT1",0.128710682385651,0.0963273909652469
"ZMYND11",1.16320569873202,2.49402878915938
"DIP2C",0.493252546507709,1.82367894066728
"PRR26",0.0786179410212121,0.822296909963748
"LARP4B",0.462205121206726,2.27881067357941
"GTPBP4",1.22689442855348,3.94571263283699
"IDI2-AS1",0,0.00819942520193582
"IDI1",7.48835375868825,5.41782616165682
"WDR37",0.318838270976249,0.883510295111866
"PFKP",0.430536402972058,3.31437175601587
"PITRM1",0.697190525126279,1.43166699230924
"KLF6",17.4144957584102,49.0182673926667
"LINC00702",0.00790365253857466,0.013550330333447
"AKR1C2",14.2999056495703,10.3965808071782
"AKR1C1",40.6222694717615,78.8866460262172
"AKR1C3",15.4484565882382,36.8988144390327
"AKR1C4",25.1883788191254,0.796566735640472
"NET1",1.10874084140022,4.21659623151694
"ASB13",0.644257308124446,0.490425827483911
"GDI2",6.86580035671454,11.2914274007646
"ANKRD16",0.187242710632983,0.339738617285672
"IL15RA",0.290638529738995,2.07322507780825
"IL2RA",0.450761508229133,0.146280889689536
"RBM17",3.76833666167714,8.07198574864888
"PFKFB3",0.641755530885167,3.50149436050781
"PRKCQ",0.361063165659439,0.0488232799201404
"SFMBT2",0.184247146772171,0.295990443115311
"ITIH5",0.214981205880321,8.06542785239924
"ITIH2",24.6006556420007,12.4989835698254
"KIN",0.825068289701578,3.22875065728004
"TAF3",0.655041690241574,2.23712455753537
"GATA3",1.29026914214789,0.279255407933677
"SFTA1P",0,0.296904180113952
"CELF2",3.07866001691178,1.305479427611
"USP6NL",0.396026641673326,1.3229032796034
"ECHDC3",6.02459933886239,2.81132333310518
"PROSER2",0.622502471436611,1.4420784173253
"UPF2",4.07281725732426,7.00939640713331
"DHTKD1",3.62584846056611,1.31521569544245
"SEC61A2",0.356336787535264,0.373040390318646
"NUDT5",5.6450074151049,6.51717303129552
"CDC123",2.39625303089947,4.58949415833145
"CAMK1D",0.68576261242157,1.62690721306966
"CCDC3",0.0619619124270875,0.0186511583745859
"OPTN",6.00333682499709,9.39349206881004
"MCM10",0.0333735872215342,0.209168988179952
"PHYH",21.7186312118067,4.86257018991224
"SEPHS1",1.42794942151745,2.11682997904464
"BEND7",0.522659862507752,1.40925699347627
"PRPF18",1.54051993790125,2.00696062323698
"FRMD4A",0.247621301241307,4.06838929334384
"FAM107B",10.6408257259773,15.8285544630059
"CDNF",0.227691649573511,0.0635665879976506
"HSPA14",0.658866516034481,0.969054218979162
"SUV39H2",0.107777998484831,0.227976267712334
"DCLRE1C",0.365852797719629,1.1225077985058
"MEIG1",0.108535954321716,0.17803409488311
"RPP38",1.21344103572623,2.00273118807558
"NMT2",2.14069105485617,4.63620317268204
"FAM171A1",0.245416831768381,5.90407204610651
"ITGA8",0.00515637214156511,0
"PTER",0.463744425075721,1.76525288839802
"RSU1",1.51372546784721,3.98158416522989
"CUBN",0.0470090773898874,0.198930251979735
"TRDMT1",0.115566845576399,0.870569181998507
"VIM-AS1",0.120755150842231,0.626711246125887
"VIM",14.5624074293891,36.588204313848
"ST8SIA6",0.041129645668079,0
"ST8SIA6-AS1",0.368934267287908,0.187184243579113
"HACD1",0.150908305006182,1.27469715479454
"STAM-AS1",0.0742314736561919,0.555306005326836
"STAM",0.639180573948616,0.977559679318227
"TMEM236",0.0285507119880021,0
"MRC1",0.27210093564011,0.20772883426646
"CACNB2",0.0630286072849816,0.0590363512585773
"NSUN6",3.17112783909967,3.79055578376777
"ARL5B",1.42274820514885,4.34461629939232
"PLXDC2",0.100341573271117,0.155737780033597
"NEBL",0.0284518784153299,3.01752048374644
"SKIDA1",0.216372912426652,0.284017045506049
"MLLT10",0.87917649078501,2.18349415554863
"DNAJC1",3.12950837338596,3.92812585375948
"COMMD3",5.0180370083066,6.40952730875837
"BMI1",1.51964591350974,3.64943118975491
"PIP4K2A",2.0577827254784,1.79854224305768
"MSRB2",12.1192045547533,9.1774281704285
"OTUD1",0.373080715270744,1.40143076101685
"KIAA1217",0.621296121167637,3.92939956779565
"ARHGAP21",0.640833508670062,3.45704536423938
"PRTFDC1",0.247871070997113,0.59172418561542
"ENKUR",0.0210685858904153,0.27247692160882
"THNSL1",0.451177698645169,0.555714856667636
"GPR158",0.0709472585079166,0
"APBB1IP",1.93379395116856,2.28267617065544
"PDSS1",0.269319132726057,0.520688716379723
"ABI1",1.28994346085043,3.10744237573664
"ANKRD26",0.644232517271389,1.14845442473159
"YME1L1",2.69175476735545,8.187727657164
"MASTL",0.366645774052294,0.392047773056931
"ACBD5",3.17447813331296,2.56330541963451
"RAB18",3.65497319534527,5.54511459188221
"MPP7",0.305764523233061,1.15002012010535
"WAC-AS1",1.08267198287535,3.29058354305658
"WAC",3.20259080939942,8.96250259871277
"BAMBI",0.755588021169854,7.75742740174046
"SVIL",1.08526365465802,3.89038173555317
"MTPAP",0.202636698140435,1.34782112667155
"MAP3K8",1.44088831606669,3.11015964905533
"ZNF438",0.117968646112101,1.07398098114745
"ZEB1-AS1",0.176430505221166,0.705875088397927
"ZEB1",0.75941506398251,0.661543159339395
"ARHGAP12",1.22553972286474,4.05325487002419
"KIF5B",3.11694719575011,11.0475491425794
"EPC1",2.91230288375635,8.61596535540404
"CCDC7",0.125686693206838,0.730194862630958
"ITGB1",10.141451304501,60.2673155804703
"NRP1",0.801302006095958,3.27058135968461
"PARD3",0.726327432646128,2.07734045367346
"CUL2",0.885979060743625,1.3167770273253
"CREM",11.0263752510176,6.9726582462562
"CCNY",1.73657206507513,2.99525980733807
"FZD8",0.0323271152918353,0.156463127557433
"ZNF248",0.32625677052961,1.09245782251298
"ZNF25",0.0684993797260656,0.585998430272253
"ZNF33A",2.0890487239675,3.71592771008003
"ZNF37A",0.664867786175485,1.4453436203197
"LINC00839",0.00206633736412385,0.359666816053218
"ZNF33B",0.880408680286326,3.16298585071227
"BMS1",1.1607589331699,2.13360351955869
"CSGALNACT2",0.412516508812617,1.09198220965744
"RASGEF1A",0.182134173664819,0.245097961512997
"HNRNPF",8.95017283279233,15.5210915261035
"ZNF487",0.147135493295312,0.483958651436553
"ZNF239",0.00459151601222812,0.0667447827358133
"ZNF485",0.229767748893454,0.0747034903636837
"ZNF32",1.63905730433166,3.259326653564
"CXCL12",0.298562106376155,2.13983698022289
"RASSF4",0.994691845038632,8.12791756523833
"C10orf25",0.241932890969338,0.382860372083787
"ZNF22",2.04407913312142,5.02284801780355
"ALOX5",0.201778351742278,0.767936430959466
"MARCH8",0.857002019110042,1.06361207531882
"ZFAND4",0.101641916407591,0.208967744073062
"AGAP4",0.0593115629056872,0.216866839135566
"TIMM23",1.12932467789713,2.46585624447677
"NCOA4",4.73806160355752,4.21896286346471
"MSMB",0.0011273105130814,0
"GPRIN2",0,0.998517154817474
"SYT15",0.00654414106133407,0.200659474065114
"PTPN20",0.00441877239947705,0.0328177337062122
"ANXA8",0.0122821019097742,2.02227650832106
"AGAP9",0.121398563187354,0.649908849789815
"MAPK8",1.12008837405979,1.91814185810528
"ARHGAP22",0.0245593379421775,0.0610854728617705
"WDFY4",0.024123254171632,0.00241478746296441
"VSTM4",0.30195224665107,0.0217297299646457
"ERCC6",0.227802643710527,0.594900670215042
"OGDHL",1.31022703358144,0.321979140796563
"PARG",0.424262425788545,0.851897152274936
"TIMM23B",0.361524154431392,0.308574236528933
"SGMS1",0.837802898094367,1.47884125319394
"SGMS1-AS1",0.206731496788467,0.250153050614323
"ASAH2B",0.356996017231671,0.914444002667206
"A1CF",11.5059330606596,6.55077021627027
"PRKG1",0.00694959116498036,0.209726345378237
"CSTF2T",0.438090898147548,1.00768822268936
"DKK1",0,0.59394401228595
"MBL2",2.44786164260182,0.0777016229094631
"ZWINT",0.781734708756022,0.86990854064974
"IPMK",0.179729268007433,0.779415267589684
"CISD1",6.86947725788754,9.39700960558484
"UBE2D1",1.21705338079534,3.83126620683304
"TFAM",2.19084967624673,3.79112297170948
"BICC1",0.227421594122373,19.3170297090053
"LINC00844",25.034395650658,0.230012194175562
"PHYHIPL",0.248358611549085,0.357694034420334
"FAM13C",0.153170140612466,0.0382426223509034
"SLC16A9",0.00263709074461317,0.254256090706693
"CCDC6",0.785724772643496,3.7275365585884
"ANK3",0.493020091012485,1.33574166503809
"CDK1",0.585992657162004,0.6228032091642
"RHOBTB1",0.0485496591317275,0.176368474880126
"TMEM26",0,0
"ARID5B",2.5019597741582,4.183550349831
"RTKN2",0.545400108957558,0.164339127928806
"ZNF365",0,0
"ADO",0.227146541827987,1.25290687948963
"EGR2",0.458851651914406,2.38584013445323
"NRBF2",2.54613356231587,2.18196401770928
"JMJD1C",2.92408154329332,6.2458497554358
"JMJD1C-AS1",0.00220434410975447,0.0271251246738543
"REEP3",2.18560970917902,5.10364993980056
"LINC01515",0.0970015288257733,0.159743002127094
"CTNNA3",0.0496947245099437,0.0175800097006494
"DNAJC12",3.3380809602436,1.05934925608102
"SIRT1",0.482862334238591,1.67641116345328
"HERC4",1.0718373410202,3.75457101008892
"PBLD",5.66535809000592,1.54891034924335
"HNRNPH3",3.56504541215531,10.5053524776261
"RUFY2",0.269787127253722,1.61450233433453
"DNA2",0.0794442444571763,0.522526054624701
"SLC25A16",0.799466293412397,1.63677082869037
"TET1",0.21263127401734,0.49753203058329
"CCAR1",1.99084792278066,4.46055150724567
"STOX1",0.0385810551688191,0.0552947057209959
"DDX50",1.06091956014568,1.95469153891567
"DDX21",4.2460629506763,9.267620044668
"KIF1BP",0.462703433993081,1.07561340884859
"SRGN",20.3709348024371,5.66955834002739
"VPS26A",1.91794587351674,6.29144790833852
"SUPV3L1",0.80919704373153,1.44781000669204
"HKDC1",0.357865007696018,3.69199987034616
"HK1",0.305863496625129,0.442450366541698
"TACR2",0.00156882865479344,0.025062235797043
"TSPAN15",0.415003675247375,4.61174773557816
"COL13A1",0.000852533990189177,0
"H2AFY2",0.298732279101474,1.53841184701886
"AIFM2",0.918788727203223,0.837572529590152
"TYSND1",0.44867255721128,0.479099528234419
"SAR1A",3.23385987156491,6.70206132020522
"PPA1",16.6020523478841,26.5748462114724
"NPFFR1",0.00450288671061244,0.121189148355053
"LRRC20",0.542022925244631,0.180540693471826
"EIF4EBP2",4.53987494456751,5.05604117199204
"PALD1",0.0127693372458583,0.0593183395630463
"PRF1",1.8394217854243,0.221079525556045
"SGPL1",0.751311110909677,2.32641327788248
"PCBD1",35.172861339754,18.1883450453394
"UNC5B",0.0227525616631856,0.121404786680697
"SLC29A3",0.134313591135781,0.0127616936834912
"CDH23",0.622703238770623,0.0810438447199933
"PSAP",12.5643060863353,30.8506270319637
"CHST3",0.012036192331881,1.04181935168628
"SPOCK2",3.19850994932599,1.0003784837241
"ASCC1",0.561567479184285,0.975434044768968
"ANAPC16",17.1388137435944,25.3479877901883
"DDIT4",6.14355895191753,9.69386216342528
"DNAJB12",1.37200836584715,2.11189735467012
"MICU1",2.56744850877264,3.25674450031078
"MCU",0.166647244749936,0.383643079848061
"OIT3",0.150466382133341,0.221827017577953
"PLA2G12B",2.16415066749581,0.0873720263788661
"P4HA1",2.2595804150588,2.52108275655345
"NUDT13",0.262596107449781,0.248390947233881
"ECD",0.459623955081329,1.28834448122648
"FAM149B1",0.17899032867423,0.618768625016582
"DNAJC9",1.21152757667749,2.15143758978574
"MRPS16",7.37723851195341,6.23799158021405
"CFAP70",0.0629098695263081,0.45481556009369
"ANXA7",5.46303770562322,8.40624202229449
"MSS51",0.0208000532481364,0.287265524676986
"PPP3CB",0.798691523457178,1.73646373394897
"USP54",0.0094611842836617,0.641198541351372
"AGAP5",0.0145041207904096,0.153253073757671
"SEC24C",0.630571387327443,1.16221063367741
"FUT11",0.175047715299155,0.905248298987975
"CHCHD1",7.91672040994054,7.01277589745705
"ZSWIM8",0.786671060481649,1.2705648494142
"NDST2",0.256023018026608,0.578799724335908
"CAMK2G",0.716531360953952,1.24525110182494
"PLAU",0.0781925126681506,0.95508184010477
"VCL",0.501986732407338,4.28053558276495
"AP3M1",0.751293461373213,1.58003989146545
"ADK",4.19072240624569,2.56770385651182
"KAT6B",0.95432916446863,2.84441674099875
"SAMD8",0.222228082862293,1.01629977495781
"VDAC2",7.75138960067213,16.0063701920334
"COMTD1",3.32487192512739,5.99961170974319
"ZNF503-AS1",0.0282603307799082,0.0352081063143978
"ZNF503",0.396283038312772,1.61058743263253
"ZNF503-AS2",0.170138402090105,0.276792469971098
"KCNMA1",0.205996444391992,1.06390085783814
"DLG5",0.226292117153338,0.918017964969207
"POLR3A",0.235295106994779,1.32573556089834
"RPS24",229.909513718729,284.776978922226
"ZMIZ1-AS1",0.0021065384069593,0.261002382890102
"ZMIZ1",0.399852610666738,2.89505999465519
"PPIF",2.80360665212117,2.23550490713436
"ZCCHC24",0.751335675285381,0.403476993683813
"EIF5AL1",0.257103027348442,0.565952846968232
"NUTM2B-AS1",1.31581657270874,3.937114089669
"SFTPD",0.0355588947313878,0.408700010557936
"TMEM254-AS1",0.083868392320213,0.0566717626040463
"TMEM254",1.09855304648594,1.09932502448125
"PLAC9",0.497391917619609,0.553239640573369
"ANXA11",3.4353290199211,14.3511359794082
"LINC00857",0.0523204398945287,0.154094514261449
"MAT1A",22.8673993270507,2.0436227699692
"TSPAN14",1.00741603088422,4.14865180931946
"GHITM",12.1761226879135,14.8767556734356
"CDHR1",0.105101185371956,0
"CCSER2",1.7880446638199,1.87272897120198
"GRID1",0.0276761638033956,0
"WAPL",2.02114038604972,3.35770017003253
"LDB3",0.00238791588480331,0.0833911511981645
"BMPR1A",0.20226564206801,1.26481614782906
"MMRN2",0.194818995818768,0.107110187915105
"SNCG",1.09573455392724,6.47183662712186
"ADIRF",14.6399777161159,26.454405321574
"GLUD1",9.13828140898813,5.98993890996467
"NUTM2A-AS1",1.37807733115091,4.39733672685962
"LINC00863",0.218221302996427,0.937490622386506
"MINPP1",1.20253281572645,2.14048967397932
"PAPSS2",1.44254117878401,1.20295583892075
"ATAD1",1.38552314250366,2.68551950048327
"KLLN",0.145918471487033,0.135038486637515
"PTEN",3.0153614511919,5.02360275715569
"RNLS",0.339233389078406,0.21633191100073
"ANKRD22",0.072328661233767,0.397954558669771
"STAMBPL1",0.514256118218499,0.171461814788338
"ACTA2",0.7630130223392,0.667883609690958
"FAS",1.00813411096612,0.935399159600974
"CH25H",0.0111242624613988,0.276285834272706
"LIPA",2.37791815003931,3.75948725764939
"IFIT2",1.20599866474681,2.2874413105217
"IFIT3",1.61022119459046,4.13319610714656
"IFIT1",2.49448906986111,5.65917768527211
"IFIT5",0.847912428468675,1.80562931480788
"SLC16A12",0.0349136971829551,0.189979813427164
"PANK1",2.0841957925229,0.564054593230263
"KIF20B",0.871198567445172,1.7711692292672
"LINC00865",0.0132991970638458,0.0552900528349908
"HTR7",0,0
"RPP30",0.904932242799157,2.93063184877721
"ANKRD1",0.0278450858170806,3.47501919536862
"PCGF5",3.28593939313353,3.67703123059916
"HECTD2",0.141013608963588,0.66801847153009
"PPP1R3C",0.903935076051475,1.19594908739226
"TNKS2-AS1",0.0160423533845758,0.0542569751410819
"TNKS2",0.993075179621369,3.02319064301305
"FGFBP3",0.166094639699471,0.153580914067925
"BTAF1",0.513608321047789,1.66801246355265
"CPEB3",0.755000779412537,0.547974739158436
"MARCH5",1.54539115877427,2.98727218807832
"IDE",0.407435932590524,1.04661440125614
"KIF11",0.128422645703092,0.429574696968583
"HHEX",3.30361369816056,9.0390159492267
"EXOC6",0.687308157983434,2.32555429550571
"CYP26A1",0.171089989705976,0.00583531242817095
"MYOF",0.184690684744339,2.27919803507011
"CEP55",0.26621440617481,0.102246016310222
"FFAR4",0.00731807405848311,0.611489839443699
"RBP4",367.533748084326,70.5300356352771
"FRA10AC1",2.98718647399706,3.60559728671411
"SLC35G1",0.255274542614821,0.629217107775281
"PLCE1",0.172411370857723,0.634959055324886
"NOC3L",1.10592249498407,2.60395006659799
"TBC1D12",0.212422534563921,0.598438529915178
"HELLS",0.42066140283502,0.844217231875386
"CYP2C18",1.5655321351986,0.923342286231316
"CYP2C9",16.7951285744702,1.88004015488589
"CYP2C8",8.68079878450632,0.916139428613301
"PDLIM1",5.60489762745852,24.1096125720405
"SORBS1",0.865411642467135,1.36921209709788
"ALDH18A1",0.316789408494393,1.63438283120628
"TCTN3",0.486745490777252,1.71554210618889
"ENTPD1",0.681949500348587,0.186689679061645
"ENTPD1-AS1",0.265054052119321,0.582155280249971
"CCNJ",0.0866263678467158,0.324659064769208
"ZNF518A",0.787189732411809,3.98797335690878
"BLNK",0.87356174776309,1.46868560114848
"TM9SF3",3.22116385818683,7.84609059740604
"PIK3AP1",2.04645074223301,4.30079948457145
"LCOR",0.736830362477854,3.25148406854218
"ARHGAP19",0.0985894435171849,0.205708688130328
"FRAT1",0.93538116882491,0.347866495616234
"FRAT2",1.0051249574285,1.01165526277106
"RRP12",0.292352075793096,0.618037043372359
"PGAM1",6.89480301857864,12.0250197596857
"EXOSC1",1.99294129234467,2.58899088056234
"ZDHHC16",0.915655185496409,1.34835280240411
"MMS19",0.183466909745487,1.02852853374683
"UBTD1",0.318448993458184,0.990554863502537
"HOGA1",0.620901138215357,2.68383369923884
"MORN4",0.261558855843077,1.10238876034139
"PI4K2A",0.290933541864652,0.361679300038352
"AVPI1",1.19248649846243,1.44152133256165
"MARVELD1",0.109695650441582,1.10070193556364
"ZFYVE27",0.432433553250443,0.866641486705287
"SFRP5",0.100262325243517,27.5839161150592
"GOLGA7B",0.0570548541826346,1.89604028266993
"CRTAC1",0,0.241524471528879
"R3HCC1L",0.529796447983387,0.896482705869522
"LOXL4",0.143207572116182,1.1502778760309
"PYROXD2",0.244038560372629,1.50632836881657
"HPS1",1.34768830096722,2.76360896099375
"CNNM1",0.0480186669336077,0.0459884668886073
"GOT1",7.88272808439194,6.51857468725037
"SLC25A28",0.973762214989625,1.33151513489412
"ENTPD7",0.227285347431674,0.794398046705291
"CUTC",1.40115266866911,1.93806564337273
"COX15",0.603416735298507,1.3161729547822
"ABCC2",1.96780991132086,0.768090376603744
"DNMBP",0.277496685390932,1.57770021493394
"DNMBP-AS1",0.114340356733164,0.00537122611610453
"CPN1",1.91200291604685,0.0332854245123186
"ERLIN1",0.710648514714815,1.64538970572805
"CHUK",0.280165674590714,0.912943856196848
"CWF19L1",0.25209239830886,0.707255296677449
"BLOC1S2",3.23368407768237,3.54132111931689
"PKD2L1",0.0156241568462286,0.0173817126653414
"SCD",16.4736448964386,5.30400566378457
"OLMALINC",0.336858643918683,0.371811324559503
"SEC31B",0.12287968834293,0.184046101512635
"NDUFB8",17.7225627257043,22.9508358981297
"HIF1AN",0.514316845230748,1.72884026365768
"SLF2",0.535535582348831,2.01898013502474
"MRPL43",5.51012672657521,9.6908825324024
"SEMA4G",0.765494155995654,0.871656323345862
"LZTS2",0.131648895356344,1.335712054206
"PDZD7",0.0470364842194876,0.500608463675903
"SFXN3",0.133156578356654,1.96401444876747
"KAZALD1",0.0727526160663726,0.237630403383812
"TLX1",0.105545242972362,0
"BTRC",0.247694477411212,0.830235243226039
"DPCD",1.04086176002478,4.70949403505632
"POLL",0.533530061894864,0.8526420341209
"FBXW4",0.907189455826299,1.67925876860728
"NPM3",1.06350118132621,3.39541836705863
"KCNIP2",0.00266480514038779,0
"HPS6",0.349330806974796,0.406242794224944
"LDB1",0.148169027833088,0.290672950745125
"PPRC1",0.197541076881485,0.323111300819787
"NOLC1",0.91792005837053,2.54444884751057
"GBF1",0.441001364075627,0.87632974739676
"NFKB2",0.856259968888305,3.78733867020243
"PSD",0.0983424578406568,0.0483576532030904
"FBXL15",2.66267479643392,4.45897462655924
"CUEDC2",2.22708695252903,5.59927155971836
"C10orf95",0.149671656279033,0.295492198813623
"MFSD13A",0.169028730472107,0.178704323068426
"ACTR1A",1.21549890881239,2.35142960379843
"SUFU",0.114977933072462,0.349422373614903
"TRIM8",0.773127090904439,3.17878258266183
"ARL3",1.38528758420517,5.24873343119919
"SFXN2",0.137134772586211,0.190171733858853
"WBP1L",0.733982420750833,1.37581786641267
